#20        /15000 episodes , avg train score : -7.8, test score: 0.2 n_buffer : 1401
#40        /15000 episodes , avg train score : -11.6, test score: -2.0 n_buffer : 3177
#60        /15000 episodes , avg train score : -2.4, test score: -2.0 n_buffer : 5177
/home/vivianchen/Desktop/workspace/ma_gym_dataset/scripts/maddpg.py:35: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525493953/work/torch/csrc/utils/tensor_new.cpp:230.)
  torch.tensor(a_lst, dtype=torch.float), \
#13000     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13020     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13040     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13060     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13080     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13100     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13120     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13140     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13160     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13180     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13200     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13220     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13240     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13260     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13280     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13300     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13320     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13340     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13360     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13380     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13400     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13420     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13440     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13460     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13480     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13500     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13520     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13540     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13560     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13580     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13600     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13620     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13640     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13660     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13680     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13700     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13720     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13740     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13760     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13780     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13800     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13820     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13840     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13860     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13880     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13900     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13920     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13940     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13960     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#13980     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14000     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14020     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14040     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14060     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14080     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14100     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14120     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14140     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14160     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14180     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14200     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14220     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14240     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14260     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14280     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14300     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14320     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14340     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14360     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14380     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14400     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14420     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14440     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14460     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14480     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14500     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14520     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14540     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14560     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14580     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14600     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14620     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14640     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14660     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14680     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14700     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14720     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14740     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14760     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14780     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14800     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14820     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14840     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14860     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14880     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14900     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14920     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14940     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14960     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#14980     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
Saved model q.state_dict() to ../models/ma_gym:PredatorPrey5x5-v0_maddpg_15000.pth
